31.05.17 07:08:22,968 	 0,000000 	 110,151247 	 25,990999 
31.05.17 07:08:23,968 	 0,000000 	 110,155355 	 26,001591 
31.05.17 07:08:24,968 	 0,000000 	 110,160060 	 26,013718 
31.05.17 07:08:25,968 	 0,000000 	 110,163990 	 26,023849 
31.05.17 07:08:26,968 	 0,000000 	 110,168456 	 26,035362 
31.05.17 07:08:27,968 	 0,000000 	 110,173160 	 26,047489 
31.05.17 07:08:28,968 	 0,000000 	 110,178043 	 26,060077 
31.05.17 07:08:29,968 	 0,000000 	 110,183044 	 26,072971 
31.05.17 07:08:30,968 	 0,000000 	 110,188165 	 26,086173 
31.05.17 07:08:31,968 	 0,000000 	 110,193227 	 26,099221 
31.05.17 07:08:32,968 	 0,000000 	 110,198943 	 26,113958 
31.05.17 07:08:33,968 	 0,000000 	 110,204362 	 26,127927 
31.05.17 07:08:34,968 	 0,000000 	 110,209245 	 26,140515 
31.05.17 07:08:35,968 	 0,000000 	 110,213889 	 26,152489 
31.05.17 07:08:36,968 	 0,000000 	 110,219665 	 26,167380 
31.05.17 07:08:37,968 	 0,000000 	 110,224429 	 26,179661 
31.05.17 07:08:38,968 	 0,000000 	 110,229610 	 26,193016 
31.05.17 07:08:39,968 	 0,000000 	 110,234790 	 26,206372 
31.05.17 07:08:40,968 	 0,000000 	 110,239911 	 26,219574 
31.05.17 07:08:41,968 	 0,000000 	 110,245151 	 26,233083 
31.05.17 07:08:42,968 	 0,000000 	 110,250808 	 26,247667 
31.05.17 07:08:43,968 	 0,000000 	 110,256048 	 26,261177 
31.05.17 07:08:44,968 	 0,000000 	 110,261348 	 26,274840 
31.05.17 07:08:45,968 	 0,000000 	 110,266409 	 26,287889 
31.05.17 07:08:46,968 	 0,000000 	 110,271233 	 26,300324 
31.05.17 07:08:47,968 	 0,000000 	 110,277366 	 26,316136 
31.05.17 07:08:48,968 	 0,000000 	 110,282844 	 26,330260 
31.05.17 07:08:49,968 	 0,000000 	 110,288561 	 26,344998 
31.05.17 07:08:50,968 	 0,000000 	 110,294277 	 26,359736 
31.05.17 07:08:51,968 	 0,000000 	 110,299160 	 26,372325 
31.05.17 07:08:52,968 	 0,000000 	 110,304578 	 26,386295 
31.05.17 07:08:53,968 	 0,000000 	 110,310116 	 26,400573 
31.05.17 07:08:54,968 	 0,000000 	 110,315833 	 26,415311 
31.05.17 07:08:55,968 	 0,000000 	 110,321013 	 26,428667 
31.05.17 07:08:56,968 	 0,000000 	 110,326253 	 26,442178 
31.05.17 07:08:57,968 	 0,000000 	 110,331910 	 26,456762 
31.05.17 07:08:58,968 	 0,000000 	 110,337686 	 26,471654 
31.05.17 07:08:59,968 	 0,000000 	 110,343164 	 26,485779 
31.05.17 07:09:00,968 	 0,000000 	 110,349060 	 26,500978 
31.05.17 07:09:01,968 	 0,000000 	 110,354538 	 26,515103 
31.05.17 07:09:02,968 	 0,000000 	 110,360731 	 26,531070 
31.05.17 07:09:03,968 	 0,000000 	 110,366268 	 26,545348 
31.05.17 07:09:04,968 	 0,000000 	 110,372521 	 26,561468 
31.05.17 07:09:05,968 	 0,000000 	 110,378833 	 26,577743 
31.05.17 07:09:06,968 	 0,000000 	 110,384371 	 26,592021 
31.05.17 07:09:07,968 	 0,000000 	 110,391040 	 26,609217 
31.05.17 07:09:08,968 	 0,000000 	 110,397709 	 26,626412 
31.05.17 07:09:09,968 	 0,000000 	 110,403842 	 26,642226 
31.05.17 07:09:10,968 	 0,000000 	 110,410988 	 26,660650 
31.05.17 07:09:11,968 	 0,000000 	 110,417836 	 26,678307 
31.05.17 07:09:12,968 	 0,000000 	 110,424207 	 26,694735 
31.05.17 07:09:13,968 	 0,000000 	 110,431233 	 26,712853 
31.05.17 07:09:14,968 	 0,000000 	 110,438022 	 26,730356 
31.05.17 07:09:15,968 	 0,000000 	 110,444929 	 26,748166 
31.05.17 07:09:16,968 	 0,000000 	 110,451658 	 26,765516 
31.05.17 07:09:17,968 	 0,000000 	 110,458387 	 26,782866 
31.05.17 07:09:18,968 	 0,000000 	 110,465234 	 26,800524 
31.05.17 07:09:19,968 	 0,000000 	 110,472142 	 26,818334 
31.05.17 07:09:20,968 	 0,000000 	 110,479287 	 26,836760 
31.05.17 07:09:21,968 	 0,000000 	 110,486016 	 26,854110 
31.05.17 07:09:22,968 	 0,000000 	 110,493459 	 26,873303 
31.05.17 07:09:23,968 	 0,000000 	 110,500307 	 26,890961 
31.05.17 07:09:24,968 	 0,000000 	 110,507631 	 26,909847 
31.05.17 07:09:25,968 	 0,000000 	 110,514360 	 26,927198 
31.05.17 07:09:26,968 	 0,000000 	 110,522042 	 26,947005 
31.05.17 07:09:27,968 	 0,000000 	 110,528592 	 26,963896 
31.05.17 07:09:28,968 	 0,000000 	 110,535856 	 26,982629 
31.05.17 07:09:29,968 	 0,000000 	 110,542287 	 26,999212 
31.05.17 07:09:30,968 	 0,000000 	 110,549254 	 27,017177 
31.05.17 07:09:31,968 	 0,000000 	 110,555566 	 27,033454 
31.05.17 07:09:32,968 	 0,000000 	 110,561819 	 27,049577 
31.05.17 07:09:33,968 	 0,000000 	 110,568428 	 27,066621 
31.05.17 07:09:34,968 	 0,000000 	 110,575633 	 27,085201 
31.05.17 07:09:35,968 	 0,000000 	 110,583017 	 27,104242 
31.05.17 07:09:36,968 	 0,000000 	 110,590044 	 27,122362 
31.05.17 07:09:37,968 	 0,000000 	 110,597606 	 27,141863 
31.05.17 07:09:38,968 	 0,000000 	 110,604275 	 27,159062 
31.05.17 07:09:39,968 	 0,000000 	 110,611302 	 27,177182 
31.05.17 07:09:40,968 	 0,000000 	 110,618507 	 27,195762 
31.05.17 07:09:41,968 	 0,000000 	 110,626069 	 27,215265 
31.05.17 07:09:42,968 	 0,000000 	 110,633095 	 27,233385 
31.05.17 07:09:43,968 	 0,000000 	 110,640479 	 27,252426 
31.05.17 07:09:44,968 	 0,000000 	 110,647327 	 27,270086 
31.05.17 07:09:45,968 	 0,000000 	 110,654413 	 27,288360 
31.05.17 07:09:46,968 	 0,000000 	 110,661559 	 27,306788 
31.05.17 07:09:47,968 	 0,000000 	 110,668764 	 27,325369 
31.05.17 07:09:48,968 	 0,000000 	 110,675850 	 27,343644 
31.05.17 07:09:49,968 	 0,000000 	 110,683055 	 27,362225 
31.05.17 07:09:50,968 	 0,000000 	 110,690319 	 27,380960 
31.05.17 07:09:51,968 	 0,000000 	 110,697703 	 27,400003 
31.05.17 07:09:52,968 	 0,000000 	 110,705027 	 27,418892 
31.05.17 07:09:53,968 	 0,000000 	 110,713304 	 27,440238 
31.05.17 07:09:54,968 	 0,000000 	 110,721224 	 27,460663 
31.05.17 07:09:55,968 	 0,000000 	 110,728131 	 27,478478 
31.05.17 07:09:56,968 	 0,000000 	 110,735337 	 27,497060 
31.05.17 07:09:57,968 	 0,000000 	 110,742661 	 27,515950 
31.05.17 07:09:58,968 	 0,000000 	 110,750044 	 27,534993 
31.05.17 07:09:59,968 	 0,000000 	 110,757250 	 27,553576 
31.05.17 07:10:00,968 	 0,000000 	 110,764455 	 27,572158 
31.05.17 07:10:01,968 	 0,000000 	 110,773268 	 27,594888 
31.05.17 07:10:02,968 	 0,000000 	 110,780711 	 27,614085 
31.05.17 07:10:03,968 	 0,000000 	 110,788809 	 27,634972 
31.05.17 07:10:04,968 	 0,000000 	 110,797146 	 27,656473 
31.05.17 07:10:05,968 	 0,000000 	 110,805482 	 27,677975 
31.05.17 07:10:06,968 	 0,000000 	 110,813283 	 27,698094 
31.05.17 07:10:07,968 	 0,000000 	 110,821857 	 27,720210 
31.05.17 07:10:08,968 	 0,000000 	 110,829301 	 27,739408 
31.05.17 07:10:09,968 	 0,000000 	 110,837280 	 27,759988 
31.05.17 07:10:10,968 	 0,000000 	 110,845021 	 27,779955 
31.05.17 07:10:11,968 	 0,000000 	 110,852524 	 27,799307 
31.05.17 07:10:12,968 	 0,000000 	 110,859729 	 27,817891 
31.05.17 07:10:13,968 	 0,000000 	 110,867291 	 27,837396 
31.05.17 07:10:14,968 	 0,000000 	 110,875092 	 27,857517 
31.05.17 07:10:15,968 	 0,000000 	 110,881940 	 27,875180 
31.05.17 07:10:16,968 	 0,000000 	 110,889323 	 27,894225 
31.05.17 07:10:17,968 	 0,000000 	 110,897362 	 27,914960 
31.05.17 07:10:18,968 	 0,000000 	 110,905639 	 27,936309 
31.05.17 07:10:19,968 	 0,000000 	 110,913678 	 27,957045 
31.05.17 07:10:20,968 	 0,000000 	 110,921836 	 27,978087 
31.05.17 07:10:21,968 	 0,000000 	 110,929993 	 27,999130 
31.05.17 07:10:22,968 	 0,000000 	 110,938747 	 28,021709 
31.05.17 07:10:23,968 	 0,000000 	 110,947440 	 28,044134 
31.05.17 07:10:24,968 	 0,000000 	 110,955420 	 28,064716 
31.05.17 07:10:25,968 	 0,000000 	 110,964233 	 28,087449 
31.05.17 07:10:26,968 	 0,000000 	 110,971914 	 28,107264 
31.05.17 07:10:27,968 	 0,000000 	 110,979774 	 28,127539 
31.05.17 07:10:28,968 	 0,000000 	 110,988766 	 28,150733 
31.05.17 07:10:29,968 	 0,000000 	 110,996983 	 28,171931 
31.05.17 07:10:30,968 	 0,000000 	 111,005677 	 28,194357 
31.05.17 07:10:31,968 	 0,000000 	 111,013894 	 28,215555 
31.05.17 07:10:32,968 	 0,000000 	 111,022469 	 28,237674 
31.05.17 07:10:33,968 	 0,000000 	 111,031044 	 28,259794 
31.05.17 07:10:34,968 	 0,000000 	 111,039201 	 28,280838 
31.05.17 07:10:35,968 	 0,000000 	 111,047657 	 28,302651 
31.05.17 07:10:36,968 	 0,000000 	 111,056172 	 28,324617 
31.05.17 07:10:37,968 	 0,000000 	 111,065164 	 28,347813 
31.05.17 07:10:38,968 	 0,000000 	 111,074393 	 28,371623 
31.05.17 07:10:39,968 	 0,000000 	 111,083563 	 28,395280 
31.05.17 07:10:40,968 	 0,000000 	 111,093091 	 28,419858 
31.05.17 07:10:41,968 	 0,000000 	 111,101487 	 28,441518 
31.05.17 07:10:42,968 	 0,000000 	 111,111074 	 28,466251 
31.05.17 07:10:43,968 	 0,000000 	 111,120423 	 28,490369 
31.05.17 07:10:44,968 	 0,000000 	 111,128878 	 28,512183 
31.05.17 07:10:45,968 	 0,000000 	 111,138108 	 28,535994 
31.05.17 07:10:46,968 	 0,000000 	 111,146325 	 28,557194 
31.05.17 07:10:47,968 	 0,000000 	 111,154602 	 28,578548 
31.05.17 07:10:48,968 	 0,000000 	 111,163355 	 28,601130 
31.05.17 07:10:49,968 	 0,000000 	 111,171990 	 28,623406 
31.05.17 07:10:50,968 	 0,000000 	 111,181457 	 28,647833 
31.05.17 07:10:51,968 	 0,000000 	 111,189437 	 28,668419 
31.05.17 07:10:52,968 	 0,000000 	 111,198130 	 28,690848 
31.05.17 07:10:53,968 	 0,000000 	 111,207479 	 28,714968 
31.05.17 07:10:54,968 	 0,000000 	 111,216530 	 28,738320 
