0.576223, 1.72097, 30.8285
1.15473, 1.71966, 30.8073
1.73585, 1.71865, 30.791
2.30714, 1.71786, 30.7784
2.88616, 1.71701, 30.7647
3.47723, 1.71622, 30.7518
4.05619, 1.71563, 30.7422
4.62979, 1.71022, 30.6549
5.2064, 1.70986, 30.6492
5.79578, 1.70904, 30.6359
6.36694, 1.70905, 30.6361
6.94611, 1.70869, 30.6303
7.51749, 1.7084, 30.6256
8.0962, 1.70836, 30.6249
8.68059, 1.7082, 30.6223
9.2559, 1.70821, 30.6225
9.83621, 1.70825, 30.6232
10.4175, 1.70833, 30.6244
10.9958, 1.7084, 30.6256
11.5671, 1.70862, 30.6292
12.1461, 1.70881, 30.6323
12.7261, 1.70904, 30.636
13.3062, 1.70929, 30.64
13.8862, 1.70956, 30.6443
14.4661, 1.70994, 30.6504
15.0376, 1.7103, 30.6563
15.6162, 1.71066, 30.6621
16.1916, 1.7111, 30.6691
16.7758, 1.71146, 30.675
17.3472, 1.71207, 30.6848
17.9284, 1.71249, 30.6917
18.5062, 1.71302, 30.7002
19.0788, 1.71356, 30.709
19.6511, 1.71419, 30.7191
20.2258, 1.71479, 30.7288
20.7979, 1.71534, 30.7376
21.3758, 1.71598, 30.7479
21.947, 1.7167, 30.7597
22.5262, 1.71746, 30.7718
23.0975, 1.71816, 30.7831
23.6762, 1.719, 30.7967
24.2587, 1.71971, 30.8081
24.8449, 1.7206, 30.8226
25.4162, 1.7214, 30.8354
25.9874, 1.72232, 30.8502
26.5662, 1.72313, 30.8634
27.1375, 1.72394, 30.8764
27.7163, 1.72478, 30.8901
28.2876, 1.72577, 30.906
28.8687, 1.7267, 30.921
29.4549, 1.7276, 30.9355
30.0262, 1.72858, 30.9513
30.5976, 1.72946, 30.9655
31.1761, 1.73044, 30.9814
31.7557, 1.73141, 30.9971
32.3271, 1.73249, 31.0144
32.8983, 1.73346, 31.0301
33.4762, 1.73448, 31.0466
34.0478, 1.73551, 31.0632
34.6261, 1.73656, 31.0801
35.1975, 1.73768, 31.0983
35.7762, 1.73865, 31.1139
36.3559, 1.73965, 31.13
36.9272, 1.74072, 31.1473
37.5063, 1.74179, 31.1645
38.0776, 1.7429, 31.1825
38.6562, 1.74407, 31.2014
39.2274, 1.74521, 31.2197
39.8062, 1.74639, 31.2388
40.3775, 1.74744, 31.2557
40.9562, 1.74864, 31.2751
41.5288, 1.74986, 31.2949
42.1, 1.751, 31.3132
42.6763, 1.75218, 31.3323
43.2489, 1.75346, 31.353
43.8258, 1.75458, 31.3711
44.397, 1.75581, 31.3908
44.9824, 1.75696, 31.4095
45.5559, 1.75814, 31.4286
46.1271, 1.75933, 31.4478
46.7062, 1.76047, 31.4661
47.2774, 1.76161, 31.4845
47.8561, 1.76279, 31.5035
48.4274, 1.76396, 31.5224
49.0061, 1.76511, 31.541
49.5775, 1.76637, 31.5613
50.1561, 1.76745, 31.5788
50.7274, 1.76872, 31.5993
51.3158, 1.77002, 31.6203
51.887, 1.77123, 31.6397
52.4662, 1.77246, 31.6597
53.0375, 1.77365, 31.6789
53.6162, 1.77492, 31.6993
54.1944, 1.7762, 31.72
54.7658, 1.77759, 31.7424
55.3372, 1.77883, 31.7624
55.9159, 1.78019, 31.7844
56.4871, 1.78157, 31.8067
57.0661, 1.78301, 31.8299
57.6376, 1.7843, 31.8507
58.2162, 1.7858, 31.8749
58.8088, 1.78726, 31.8986
59.3801, 1.78861, 31.9203
59.9558, 1.79006, 31.9437
60.5271, 1.79157, 31.9681
61.0988, 1.79292, 31.9898
61.685, 1.79436, 32.0131
62.2562, 1.79585, 32.0372
62.8287, 1.79732, 32.061
63.3989, 1.79874, 32.0839
63.9701, 1.80025, 32.1082
64.5458, 1.80175, 32.1324
65.1188, 1.80312, 32.1545
